EN_CC_200054.txt	Other	Other
EN_CC_200030.txt	Other	Other
EN_CC_200085.txt	Other	Other
EN_CC_200035.txt	Other	Other
EN_UA_DEV_100019.txt	Other	Other
EN_UA_DEV_20.txt	Other	Other
EN_CC_200060.txt	CC: Criticism of institutions and authorities	CC: Criticism of institutions and authorities: Other
EN_CC_200050.txt	CC: Criticism of climate policies;CC: Criticism of climate movement	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of climate movement: Other
EN_CC_200053.txt	CC: Criticism of climate policies	Other
EN_CC_200078.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Amplifying Climate Fears: Other
EN_CC_200049.txt	CC: Climate change is beneficial;CC: Downplaying climate change;CC: Criticism of climate movement	CC: Climate change is beneficial: Temperature increase is beneficial;CC: Downplaying climate change: Temperature increase does not have significant impact;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other
EN_UA_DEV_100036.txt	URW: Amplifying war-related fears	Other
EN_CC_200064.txt	CC: Criticism of climate movement;CC: Amplifying Climate Fears	Other
EN_CC_200069.txt	CC: Criticism of climate policies;CC: Downplaying climate change	Other
EN_CC_200046.txt	CC: Climate change is beneficial;CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate movement	CC: Climate change is beneficial: CO2 is beneficial;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Other
EN_UA_DEV_215.txt	URW: Discrediting Ukraine;URW: Negative Consequences for the West	Other
EN_UA_DEV_100029.txt	URW: Speculating war outcomes	URW: Speculating war outcomes: Russian army is collapsing;URW: Speculating war outcomes: Other
EN_UA_DEV_100012.txt	URW: Hidden plots by secret schemes of powerful groups;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine	Other
EN_CC_200063.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate movement	Other
EN_CC_200040.txt	CC: Downplaying climate change;CC: Criticism of climate movement;CC: Criticism of institutions and authorities;CC: Questioning the measurements and science	Other
EN_CC_200081.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Green policies are geopolitical instruments	Other
EN_UA_DEV_100026.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Criticism of climate movement	Other
EN_CC_200047.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change	Other
EN_UA_DEV_100004.txt	URW: Praise of Russia;URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Discrediting Ukraine	Other
EN_CC_200065.txt	CC: Criticism of climate movement;CC: Questioning the measurements and science;CC: Criticism of institutions and authorities	CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other
EN_CC_200070.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Criticism of climate movement	Other
EN_UA_DEV_100034.txt	URW: Overpraising the West;URW: Speculating war outcomes;URW: Amplifying war-related fears;URW: Negative Consequences for the West	URW: Amplifying war-related fears: Russia will also attack other countries;URW: Overpraising the West: The West belongs in the right side of history;URW: Overpraising the West: The West has the strongest international support;URW: Negative Consequences for the West: Other
EN_CC_200079.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_CC_200033.txt	CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups;CC: Green policies are geopolitical instruments	CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Other;CC: Downplaying climate change: Other;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Controversy about green technologies: Other;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative;CC: Green policies are geopolitical instruments: Other
EN_UA_DEV_214.txt	URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Discrediting Ukraine;URW: Negative Consequences for the West;URW: Amplifying war-related fears	Other
EN_UA_DEV_22.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Hidden plots by secret schemes of powerful groups;URW: Negative Consequences for the West;URW: Discrediting Ukraine;URW: Amplifying war-related fears;URW: Speculating war outcomes	Other
EN_UA_DEV_100003.txt	URW: Discrediting Ukraine;URW: Praise of Russia;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	Other
EN_CC_200034.txt	CC: Criticism of climate policies;CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Controversy about green technologies	CC: Controversy about green technologies: Renewable energy is unreliable
EN_CC_200071.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Controversy about green technologies;CC: Criticism of climate movement	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of climate policies: Other;CC: Downplaying climate change: Other;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is costly;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Other;CC: Controversy about green technologies: Other
EN_CC_200077.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups;CC: Green policies are geopolitical instruments	Other
EN_CC_200036.txt	CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Controversy about green technologies;CC: Hidden plots by secret schemes of powerful groups	CC: Questioning the measurements and science: Scientific community is unreliable;CC: Questioning the measurements and science: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Other
EN_UA_DEV_213.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Hidden plots by secret schemes of powerful groups	Other
EN_UA_DEV_100033.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Russia is the Victim;URW: Praise of Russia;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Amplifying war-related fears	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Russia is the Victim: UA is anti-RU extremists;URW: Russia is the Victim: Other;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other
EN_UA_DEV_100013.txt	URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Amplifying war-related fears;URW: Hidden plots by secret schemes of powerful groups;URW: Distrust towards Media	URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Amplifying war-related fears: Other
EN_UA_DEV_100005.txt	URW: Speculating war outcomes;URW: Distrust towards Media;URW: Blaming the war on others rather than the invader;URW: Amplifying war-related fears;URW: Distrust towards Media;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Other
EN_UA_DEV_100002.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Distrust towards Media;URW: Speculating war outcomes;URW: Discrediting Ukraine;URW: Praise of Russia;URW: Speculating war outcomes;URW: Hidden plots by secret schemes of powerful groups;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy;URW: Russia is the Victim;URW: Praise of Russia;URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy	URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: Other;URW: Praise of Russia: Other;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Amplifying war-related fears: Other;URW: Discrediting the West, Diplomacy: Other;URW: Russia is the Victim: Other;URW: Amplifying war-related fears: Other;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Distrust towards Media: Other;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting the West, Diplomacy: Other;URW: Praise of Russia: Other;URW: Discrediting the West, Diplomacy: Other;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Amplifying war-related fears: Other;URW: Russia is the Victim: Other;URW: Discrediting the West, Diplomacy: Other;URW: Amplifying war-related fears: Other
